tmdb_id,title,content_type,overview,tmdb_genres,runtime,platform,release_date,poster_url,source
282631,명량,MOVIE,"1597년 임진왜란 6년, 오랜 전쟁으로 인해 혼란이 극에 달한 조선. 무서운 속도로 한양으로 북상하는 왜군에 의해 국가존망의 위기에 처하자 누명을 쓰고 파면당했던 이순신 장군이 삼도수군통제사로 재임명된다. 하지만 그에게 남은 건 전의를 상실한 병사와 두려움에 가득 찬 백성, 그리고 12척의 배 뿐. 마지막 희망이었던 거북선마저 불타고 잔혹한 성격과 뛰어난 지략을 지닌 용병 구루지마가 왜군 수장으로 나서자 조선은 더욱 술렁인다. 330척에 달하는 왜군의 배가 속속 집결하고 모두가 패배를 직감하는 순간, 이순신 장군은 단 12척의 배를 이끌고 바다를 향해 나서는데...","[{""id"": 10752, ""name"": ""전쟁""}, {""id"": 28, ""name"": ""액션""}, {""id"": 18, ""name"": ""드라마""}, {""id"": 36, ""name"": ""역사""}]",128,"Netflix, Watcha, Netflix Standard with Ads, TVING, wavve",2014-07-30,https://image.tmdb.org/t/p/w500/fl3G8TprVzt4icbYyQKqdPmUfIO.jpg,TMDB
607844,모가디슈,MOVIE,"유엔 가입을 위해 다수의 투표권을 지닌 아프리카 대륙에서 열심히 외교 활동을 벌이던 1990년. 소말리아의 수도 모가디슈에서도 남북의 외교전은 불이 붙는다. 한신성 주소말리아 한국 대사와 안기부 출신의 강대진 참사관, 북한의 림용수 대사와 태준기 참사관은 함정을 파거나 거짓 정보를 흘려가며 서로를 견제한다. 한편 소말리아의 상황은 불안하기 그지없다. 부패한 독재정권을 몰아내려는 반군과 정부군의 대치는 1990년 12월 30일 반군이 수도 모가디슈에 입성하면서 내전으로 번진다. 통신은 물론 항공편마저 끊겨 아수라장이 된 모가디슈. 북한 대사관 사람들은 반군의 공격으로 갈 곳을 잃고, 한신성 대사는 도움을 요청한 북한 사람들을 관저로 들이는데...","[{""id"": 10752, ""name"": ""전쟁""}, {""id"": 28, ""name"": ""액션""}, {""id"": 53, ""name"": ""스릴러""}, {""id"": 18, ""name"": ""드라마""}, {""id"": 36, ""name"": ""역사""}]",121,"Netflix, wavve, Watcha, Netflix Standard with Ads, TVING, Google Play Movies",2021-07-28,https://image.tmdb.org/t/p/w500/oeu5TgAd0MrHplBIvCFpt9AIEBm.jpg,TMDB
363579,밀정,MOVIE,"1920년대 일제강점기. 조선인 출신 일본경찰 이정출은 무장독립운동단체 의열단의 뒤를 캐라는 특명으로 의열단의 리더 김우진에게 접근하고, 두 사람은 서로의 정체와 의도를 알면서도 속내를 감춘 채 가까워진다. 출처를 알 수 없는 정보가 쌍방간에 새어나가고 누가 밀정인지 알 수 없는 가운데, 의열단은 일제의 주요 시설을 파괴할 폭탄을 경성으로 들여오기 위해, 그리고 일본 경찰은 그들을 쫓아 상해에 모인다. 서로를 이용하려는 암투와 회유, 교란 작전이 숨가쁘게 펼쳐지는 긴장감 속에서 폭탄을 실은 열차는 국경을 넘어 경성으로 향하는데...","[{""id"": 28, ""name"": ""액션""}, {""id"": 53, ""name"": ""스릴러""}, {""id"": 36, ""name"": ""역사""}]",140,"Watcha, wavve, Google Play Movies",2016-09-07,https://image.tmdb.org/t/p/w500/3OqkOFlXENLeIMLVBclGejpsaWd.jpg,TMDB
79224,최종병기 활,MOVIE,"50만 포로가 끌려간 병자호란, 치열했던 전쟁의 한 복판에 역사가 기록하지 못한 위대한 신궁이 있었다.  역적의 자손이자 조선 최고의 신궁 남이. 유일한 피붙이인 누이 자인의 행복만을 바라며 살아간다.어렵사리 맞이한 자인의 혼인날, 가장 행복한 순간에 청나라 정예부대(니루)의 습격으로 자인과 신랑 서군이 포로로 잡혀가고 만다. 남이는 아버지가 남겨준 활에 의지해 청군의 심장부로 거침없이 전진한다.귀신과도 같은 솜씨로 청나라 정예부대(니루)를 하나 둘씩 처치하는 남이, 한 발 한 발 청군의 본거지로 접근해간다. 남이의 신묘한 활솜씨를 알아챈 청의 명장 쥬신타는 왕자 도르곤과 부하들을 지키기 위해 남이를 추격하기 시작한다. 날아오는 방향을 예측할 수 없는 곡사를 사용하는 남이와 무시무시한 파괴력을 가진 육량시를 사용하는 쥬신타, 가장 소중한 것을 지키기 위한 사상 최대 활의 전쟁을 시작한다.","[{""id"": 18, ""name"": ""드라마""}, {""id"": 28, ""name"": ""액션""}, {""id"": 36, ""name"": ""역사""}]",122,"Netflix, Disney Plus, wavve, Watcha, Netflix Standard with Ads, TVING, Google Play Movies",2011-08-10,https://image.tmdb.org/t/p/w500/gaXSEQ2XzkFnKxYIvkqj4Tidltk.jpg,TMDB
397567,신과함께-죄와 벌,MOVIE,"살인, 나태, 거짓, 불의, 배신, 폭력, 천륜 7개의 지옥에서 7번의 재판을 무사히 통과한 망자만이 환생하여 새로운 삶을 시작할 수 있다. 화재 사고 현장에서 여자아이를 구하고 죽음을 맞이한 소방관 자홍, 그의 앞에 저승차사 해원맥과 덕춘이 나타난다. 자신의 죽음이 아직 믿기지도 않는데 덕춘은 정의로운 망자이자 귀인이라며 그를 치켜세운다. 저승으로 가는 입구, 초군문에서 그를 기다리는 또 한 명의 차사 강림, 그는 차사들의 리더이자 앞으로 자홍이 겪어야 할 7개의 재판에서 변호를 맡아줄 변호사이기도 하다. 염라대왕에게 천년 동안 49명의 망자를 환생시키면 자신들 역시 인간으로 환생시켜 주겠다는 약속을 받은 삼차사들, 그들은 자신들이 변호하고 호위해야 하는 48번째 망자이자 19년 만에 나타난 의로운 귀인 자홍의 환생을 확신하지만, 각 지옥에서 자홍의 과거가 하나 둘씩 드러나면서 예상치 못한 고난과 맞닥뜨리는데…","[{""id"": 28, ""name"": ""액션""}, {""id"": 12, ""name"": ""모험""}, {""id"": 18, ""name"": ""드라마""}, {""id"": 14, ""name"": ""판타지""}, {""id"": 53, ""name"": ""스릴러""}]",139,"Netflix, wavve, Watcha, Netflix Standard with Ads, TVING, Google Play Movies",2017-12-20,https://image.tmdb.org/t/p/w500/z54zrEXAKd5u1SCPNOIAKgvGXte.jpg,TMDB
518068,신과함께-인과 연,MOVIE,"천 년 동안 48명의 망자를 환생시킨 저승 삼차사, 한 명만 더 환생시키면 그들도 새로운 삶을 얻을 수 있다. 하지만 강림은 원귀였던 수홍을 자신들의 마지막 귀인으로 정한다. 저승법 상 원귀는 소멸되어야하나 염라대왕은 새로운 조건을 내걸며 강림의 제안을 수락한다. 염라의 조건은 성주신이 버티고 있어 저승 차사들이 가는 족족 실패하는 허춘삼 노인을 수홍의 재판이 끝나기 전까지 저승으로 데려오는 것. 허춘삼을 데리러 이승으로 내려간 해원맥과 덕춘, 하지만 성주신의 막강한 힘 앞에 속수무책으로 당하기만 하는데...","[{""id"": 28, ""name"": ""액션""}, {""id"": 12, ""name"": ""모험""}, {""id"": 14, ""name"": ""판타지""}, {""id"": 53, ""name"": ""스릴러""}]",141,"Netflix, wavve, Netflix Standard with Ads, TVING, Google Play Movies",2018-08-01,https://image.tmdb.org/t/p/w500/2ETx0U2Q5gUHtPJZiQ3hakTqyaR.jpg,TMDB
793387,거룩한 밤: 데몬 헌터스,MOVIE,"악마와 그를 쫓는 어둠의 숭배자들로 인해 혼란에 빠지게 된 도시. 공권력조차 이들 앞에서 무력해지자 특별한 능력을 가진 어둠의 해결사 거룩한 밤 팀 바우, 샤론, 김군이 직접 악의 무리를 처단하고자 한다. 그러던 중 갑자기 동생 은서가 이상증세를 보인다는 의뢰인 정원이 찾아오고 그 안에서 지금껏 본 적 없던 강력한 존재의 기운을 느끼는데… 과연 거룩한 밤 팀은 악의 무리에 맞서 세상을 구원해 낼 수 있을까?","[{""id"": 28, ""name"": ""액션""}, {""id"": 14, ""name"": ""판타지""}, {""id"": 27, ""name"": ""공포""}, {""id"": 53, ""name"": ""스릴러""}]",92,"Netflix, Netflix Standard with Ads, TVING",2025-04-30,https://image.tmdb.org/t/p/w500/7MGnHpfhF8savUsrUJoI8Q7dTk9.jpg,TMDB
1131759,전지적 독자 시점,MOVIE,"10년 이상 연재된 소설이 완결된 날 소설 속 세계가 현실이 되어 버리고, 유일한 독자였던 ‘김독자’가 소설의 주인공 ‘유중혁’ 그리고 동료들과 함께 멸망한 세계에서 살아남기 위한 이야기.","[{""id"": 28, ""name"": ""액션""}, {""id"": 12, ""name"": ""모험""}, {""id"": 14, ""name"": ""판타지""}]",117,"Netflix, Netflix Standard with Ads",2025-07-23,https://image.tmdb.org/t/p/w500/lWQRM7IOCyJT9E5kOnoUvZNELHQ.jpg,TMDB
601796,외계+인 1부,MOVIE,"2022년 현재, 가드와 썬더는 인간의 몸에 가두어진 외계인 죄수를 관리하며 지구에 살고 있다. 어느 날, 서울 상공에 우주선이 나타나고 형사 문도석은 기이한 광경을 목격하게 되는데.. 한편, 630년 전 고려시대 얼치기 도사 무륵과 천둥 쏘는 처자 이안이 엄청난 현상금이 걸린 신검을 차지하기 위해 서로를 속고 속이는 가운데 신검의 비밀을 찾는 두 신선 흑설과 청운, 가면 속의 자장도 신검 쟁탈전에 나선다. 그리고 우주선이 깊은 계곡에서 빛을 내며 떠오르는데…","[{""id"": 878, ""name"": ""SF""}, {""id"": 28, ""name"": ""액션""}, {""id"": 14, ""name"": ""판타지""}, {""id"": 12, ""name"": ""모험""}]",142,"Netflix, Watcha, Netflix Standard with Ads, TVING, wavve, Google Play Movies",2022-07-20,https://image.tmdb.org/t/p/w500/ynyN9hdxL5vq7GnSX8Fdz3TfoTE.jpg,TMDB
845222,킹덤: 아신전,MOVIE,비극과 배신이 삶을 덮친다. 기이하고 불길한 뭔가를 발견한다. 한순간에 가족과 동족을 잃은 여인. 오직 복수를 꿈꾸며 살아온 그녀가 짙은 어둠을 마주한다.,"[{""id"": 18, ""name"": ""드라마""}, {""id"": 14, ""name"": ""판타지""}, {""id"": 53, ""name"": ""스릴러""}]",93,"Netflix, Netflix Standard with Ads",2021-07-23,https://image.tmdb.org/t/p/w500/dBz61uAt6xjJt4yqhiZXQt0a1bB.jpg,TMDB
1375646,군체,MOVIE,"서울 도심의 초고층 빌딩에서 정체불명의 집단 감염사태가 발생한다. 건물은 순식간에 봉쇄되고, 그 안에 있던 사람들은 그대로 고립된다. 처음에는 짐승처럼 기어다니던 감염자들은 점점 진화하며 두 발로 걷기 시작하고, 사람을 식별하며 무리를 지어 생존자들을 공격한다. 생명공학자 권세정과 생존자들은 자신의 몸에 백신을 주입했다고 신고한 서영철을 찾아 구조대가 기다리는 옥상으로 향한다. 하지만 올라갈수록 상황은 점점 더 예측할 수 없게 변해가고, 서영철은 감염자들을 앞세워 생존자들 앞을 막아서는데...","[{""id"": 28, ""name"": ""액션""}, {""id"": 27, ""name"": ""공포""}, {""id"": 878, ""name"": ""SF""}]",123,,2026-05-21,https://image.tmdb.org/t/p/w500/thK6glS5pklrlijsgSN6Hw9GLQK.jpg,TMDB
615173,마녀 2,MOVIE,"자윤이 사라진 뒤, 정체불명의 집단의 무차별 습격으로 마녀 프로젝트가 진행되고 있는 아크가 초토화된다. 그곳에서 홀로 살아남은 소녀는 생애 처음 세상 밖으로 발을 내딛고 우연히 만난 경희의 도움으로 농장에서 지내며 따뜻한 일상에 적응해간다. 한편, 소녀가 망실되자 행방을 쫓는 책임자 장과 마녀 프로젝트의 창시자 백총괄의 지령을 받고 제거에 나선 본사 요원 조현, 경희의 농장 소유권을 노리는 조직의 보스 용두와 상해에서 온 의문의 4인방까지 각기 다른 목적을 지닌 세력이 하나 둘 모여들기 시작하면서 소녀 안에 숨겨진 본성이 깨어나는데…","[{""id"": 28, ""name"": ""액션""}, {""id"": 9648, ""name"": ""미스터리""}, {""id"": 53, ""name"": ""스릴러""}, {""id"": 878, ""name"": ""SF""}]",137,"Netflix, Disney Plus, Netflix Standard with Ads",2022-06-15,https://image.tmdb.org/t/p/w500/cah6iIYQBctvCmBjsKGb1NCiygr.jpg,TMDB
530254,마녀,MOVIE,"10년 전 의문의 사고가 일어난 시설에서 홀로 탈출한 후 모든 기억을 잃은 자윤. 나이도, 이름도 모르는 자신을 거두고 키워준 노부부의 보살핌으로  씩씩하고 밝은 여고생으로 자라났다. 어려운 집안사정을 돕기 위해 상금이 걸린 오디션 프로그램에 출연한 자윤, 방송이 나간 직후부터 의문의 인물들이 그녀 앞에 나타난다. 자윤의 주변을 맴돌며 날카롭게 지켜보는 남자 귀공자, 그리고 과거 사고가 일어난 시점부터 사라진 아이를 찾던 닥터 백과 미스터 최까지 자신은 전혀 기억하지 못하는 그들의 등장으로, 자윤은 혼란에 휩싸이게 되는데...","[{""id"": 28, ""name"": ""액션""}, {""id"": 878, ""name"": ""SF""}]",125,wavve,2018-06-27,https://image.tmdb.org/t/p/w500/abWjmAyjSWqNo6C5ty3UZTZIYDz.jpg,TMDB
614696,#살아있다,MOVIE,"원인불명 증세의 사람들의 공격에 통제불능에 빠진 도시. 영문도 모른 채 잠에서 깬 준우는 아무도 없는 집에 혼자 고립된 것을 알게 된다. 데이터, 와이파이, 문자, 전화 모든 것이 끊긴 채 고립된 상황. 연락이 두절된 가족에 이어 최소한의 식량마저 바닥이 나자 더 이상 버티기 힘들어진 준우. 하지만 그 순간 건너편 아파트에서 누군가 시그널을 보내온다. 또 다른 생존자 유빈이 아직 살아있음을 알게 된 준우는 함께 살아남기 위한 방법을 찾아 나서는데...","[{""id"": 28, ""name"": ""액션""}, {""id"": 27, ""name"": ""공포""}, {""id"": 878, ""name"": ""SF""}]",98,"Netflix, wavve, Netflix Standard with Ads, TVING, Google Play Movies",2020-06-24,https://image.tmdb.org/t/p/w500/zb06eXz3Pg5JzytPnMFb3cIDV7B.jpg,TMDB
396535,부산행,MOVIE,"별거 중인 펀드 매니저 석우는 소원해진 딸 수안의 생일 소원을 들어주기 위해 아내가 있는 부산행 KTX에 오른다. 이내 열차는 좀비의 침투와 감염으로 아수라장으로 변하고, 전국적 재난 뉴스를 차내에서 접한 승객들의 생존가능성은 유일하게 초기 대응에 성공한 도시 부산까지 살아남은 채 도착할 수 있느냐에 달리게 된다. 열차에 몸을 실은 석우와 딸 수안, 상화와 성경 커플, 고등학생 영국, 진희, 그리고 노숙자와 중년의 비즈니스맨 용석은 감염된 사람들의 공격을 피해 열차 안에서 사투를 벌인다.","[{""id"": 28, ""name"": ""액션""}, {""id"": 27, ""name"": ""공포""}, {""id"": 53, ""name"": ""스릴러""}]",118,"Disney Plus, Google Play Movies",2016-07-20,https://image.tmdb.org/t/p/w500/6XvEZVBFFjybvb1yQd1qfOC6F2S.jpg,TMDB
508642,곤지암,MOVIE,"1979년 환자 42명의 집단 자살과 병원장의 실종 이후, 섬뜩한 괴담으로 둘러싸인 곤지암 정신병원으로 공포체험을 떠난 7명의 멤버들. 원장실, 집단 치료실, 실험실, 열리지 않는 402호. 괴담의 실체를 담아내기 위해 병원 내부를 촬영하기 시작하던 멤버들에게 상상도 못한 기이하고 공포스러운 일들이 실제로 벌어지기 시작 하는데…","[{""id"": 27, ""name"": ""공포""}, {""id"": 9648, ""name"": ""미스터리""}]",94,"Netflix, Disney Plus, wavve, Watcha, Netflix Standard with Ads, TVING, Google Play Movies, FOUND TV",2018-03-28,https://image.tmdb.org/t/p/w500/llj8dIkLSHOG1X7aFXims2IaCU5.jpg,TMDB
581392,반도,MOVIE,전대미문의 재난 이후 4년이 흐른 대한민국은 버려진 땅이 되어버렸다. 사람들은 고립된 섬이 된 반도에 갇혔고 누구의 생사도 확인할 수 없는 상황에서 정석은 피할 수 없는 미션을 받고 한국 땅에 다시 발을 들인다. 정석은 미지의 세계인 그곳에서 예상치 못한 습격을 받고 일촉즉발의 순간 ‘반도’의 생존자들을 만나게 된다.,"[{""id"": 27, ""name"": ""공포""}, {""id"": 28, ""name"": ""액션""}, {""id"": 53, ""name"": ""스릴러""}, {""id"": 12, ""name"": ""모험""}]",115,"Netflix, Disney Plus, Netflix Standard with Ads, Google Play Movies",2020-07-15,https://image.tmdb.org/t/p/w500/ew1lAU8yV66JbivBU1Zh4Wj4pOB.jpg,TMDB
293670,곡성,MOVIE,"낯선 외지인이 나타난 후 벌어지는 의문의 연쇄 사건들로 마을이 발칵 뒤집힌다. 경찰은 집단 야생 버섯 중독으로 잠정적 결론을 내리지만  모든 사건의 원인이 그 외지인 때문이라는 소문과 의심이 걷잡을 수 없이 퍼져 나간다. 경찰 종구는 현장을 목격했다는 여인 무명을 만나면서  외지인에 대한 소문을 확신하기 시작한다. 딸 효진이 피해자들과 비슷한 증상으로 아파오기 시작하자 다급해진 종구. 외지인을 찾아 난동을 부리고, 무속인 일광을 불러들이는데...","[{""id"": 27, ""name"": ""공포""}, {""id"": 9648, ""name"": ""미스터리""}]",156,Disney Plus,2016-05-12,https://image.tmdb.org/t/p/w500/k9AKtgRErXjz14lFHL2IJVCgwOT.jpg,TMDB
799379,늑대사냥,MOVIE,"동남아시아로 도피한 인터폴 수배자들을 이송할 움직이는 교도소 프론티어 타이탄. 극악무도한 이들과 베테랑 형사들이 필리핀 마닐라 항구에 모이고 탈출을 꿈꾸는 종두, 한국으로 돌아가야만 하는 도일을 비롯해 이들은 각자의 목적과 경계심을 품고 탑승한다. 한국으로 향하던 중, 태평양 한 가운데에서 이들에게는 지금까지 보지 못한 극한의 상황과 마주하게 되는데…","[{""id"": 28, ""name"": ""액션""}, {""id"": 53, ""name"": ""스릴러""}, {""id"": 27, ""name"": ""공포""}, {""id"": 80, ""name"": ""범죄""}]",122,"Netflix, Netflix Standard with Ads, TVING, wavve, Google Play Movies",2022-09-21,https://image.tmdb.org/t/p/w500/op2y1gvqKhAh4yAPLwc4PlX3XRv.jpg,TMDB
49797,악마를 보았다,MOVIE,"국정원 경호요원 수현은 약혼녀 주연이 잔인하게 살해당하자 자신에게 가장 소중한 사람을 지켜내지 못했다는 자괴감과 분노로 가장 고통스러운 복수를 다짐한다. 수현은 연쇄살인마 장경철이 범인임을 알아내고 죽을 만큼의 고통만 가하고 놓아주기를 반복하며 처절한 응징을 시작한다. 그러나, 악마보다 더 악랄한 살인마 장경철은 난생 처음 만난 대등한 적수의 출현을 즐기며 반격에 나서기 시작하는데…","[{""id"": 53, ""name"": ""스릴러""}, {""id"": 27, ""name"": ""공포""}]",144,"Netflix, Disney Plus, wavve, Watcha, Netflix Standard with Ads, TVING, Google Play Movies",2010-08-12,https://image.tmdb.org/t/p/w500/dFGrIdZGJtxm1GG4X1liYbxyjgd.jpg,TMDB
838209,파묘,MOVIE,"미국 LA, 거액의 의뢰를 받은 무당 화림과 봉길은 기이한 병이 대물림되는 집안의 장손을 만난다. 조상의 묫자리가 화근임을 알아챈 화림은 이장을 권하고, 돈 냄새를 맡은 최고의 풍수사 상덕과 장의사 영근이 합류한다. 절대 사람이 묻힐 수 없는 악지에 자리한 기이한 묘. 상덕은 불길한 기운을 느끼고 제안을 거절하지만, 화림의 설득으로 결국 파묘가 시작되고… 나와서는 안될 것이 나왔다.","[{""id"": 9648, ""name"": ""미스터리""}, {""id"": 27, ""name"": ""공포""}, {""id"": 53, ""name"": ""스릴러""}]",133,"Netflix, Netflix Standard with Ads, TVING, wavve, Google Play Movies",2024-02-22,https://image.tmdb.org/t/p/w500/tw0i3kkmOTjDjGFZTLHKhoeXVvA.jpg,TMDB
488623,기억의 밤,MOVIE,"새 집으로 이사 온 날 밤, 정체불명의 괴한들에게 납치된 형 유석. 동생 진석은 형이 납치된 후 매일 밤 환청과 환각에 시달리며 불안해한다. 납치된지 19일째 되는 날 돌아온 유석은 그동안의 모든 기억을 잃었다고 말한다. 하지만 돌아온 뒤로 어딘가 변해버린 유석을 의심하던 진석은 매일 밤 사라지는 형을 쫓던 중 충격적인 사실과 마주하게 되는데...","[{""id"": 53, ""name"": ""스릴러""}, {""id"": 9648, ""name"": ""미스터리""}, {""id"": 80, ""name"": ""범죄""}]",109,"Netflix, Netflix Standard with Ads, wavve",2017-11-29,https://image.tmdb.org/t/p/w500/pXHLaA2dvIfJ3NbslufKqvS48dt.jpg,TMDB
491584,버닝,MOVIE,유통회사 알바생 종수는 배달을 갔다가 어릴 적 같은 동네에서 살았던 친구 해미를 만난다. 종수는 해미에게서 아프리카 여행을 간 동안 자기가 키우는 고양이를 돌봐 달라는 부탁을 받는다. 여행에서 돌아온 해미는 아프리카에서 만난 벤이라는 정체불명의 남자를 종수에게 소개한다. 어느 날 벤은 해미와 함께 종수의 집으로 찾아와 자신의 비밀스러운 취미에 대해 고백한다. 그때부터 종수는 무서운 예감에 사로잡히게 되는데...,"[{""id"": 9648, ""name"": ""미스터리""}, {""id"": 18, ""name"": ""드라마""}, {""id"": 53, ""name"": ""스릴러""}]",148,"Netflix, wavve, Netflix Standard with Ads, TVING, Google Play Movies",2018-05-17,https://image.tmdb.org/t/p/w500/AlKlezuaJkP2lDEWbJxYv47GeDf.jpg,TMDB
